strain_1,strain_2,shared_components,Source_1,Source_2,Pair_Type
GCA_024609285.1_ASM2460928v1_genomic.fasta,GCA_036986355.1_ASM3698635v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986355.1_ASM3698635v1_genomic.fasta,GCA_964019465.1_60550-6p_genomic.fasta,4,Food,Animal,NonHuman-NonHuman
GCA_036986355.1_ASM3698635v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,4,Food,Food,NonHuman-NonHuman
GCA_036986355.1_ASM3698635v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986355.1_ASM3698635v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986355.1_ASM3698635v1_genomic.fasta,GCA_036986735.1_ASM3698673v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986355.1_ASM3698635v1_genomic.fasta,GCA_036986755.1_ASM3698675v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986355.1_ASM3698635v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986355.1_ASM3698635v1_genomic.fasta,GCA_024609345.1_ASM2460934v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986355.1_ASM3698635v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,5,Food,Environment,NonHuman-NonHuman
GCA_964019465.1_60550-6p_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_964019465.1_60550-6p_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,5,Animal,Environment,NonHuman-NonHuman
GCA_024609295.1_ASM2460929v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,4,Food,Environment,NonHuman-NonHuman
GCA_024609295.1_ASM2460929v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_024609295.1_ASM2460929v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_024609295.1_ASM2460929v1_genomic.fasta,GCA_036986755.1_ASM3698675v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_024609295.1_ASM2460929v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,5,Food,Animal,NonHuman-NonHuman
GCA_024609295.1_ASM2460929v1_genomic.fasta,GCA_024609345.1_ASM2460934v1_genomic.fasta,4,Food,Food,NonHuman-NonHuman
GCA_024609295.1_ASM2460929v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,4,Food,Environment,NonHuman-NonHuman
GCA_024609295.1_ASM2460929v1_genomic.fasta,GCA_041023315.1_ASM4102331v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_020591915.1_ASM2059191v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,5,Environment,Environment,NonHuman-NonHuman
GCA_020591915.1_ASM2059191v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,4,Environment,Animal,NonHuman-NonHuman
GCA_020591915.1_ASM2059191v1_genomic.fasta,GCA_009925385.1_ASM992538v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_020591915.1_ASM2059191v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_020591915.1_ASM2059191v1_genomic.fasta,GCA_026192315.1_ASM2619231v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_020591915.1_ASM2059191v1_genomic.fasta,GCA_018789895.1_ASM1878989v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_020591915.1_ASM2059191v1_genomic.fasta,GCA_024609345.1_ASM2460934v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_020591915.1_ASM2059191v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_020591915.1_ASM2059191v1_genomic.fasta,GCA_003346435.1_ASM334643v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_020591915.1_ASM2059191v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,4,Environment,Environment,NonHuman-NonHuman
GCA_020591915.1_ASM2059191v1_genomic.fasta,GCA_003346475.1_ASM334647v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_020591915.1_ASM2059191v1_genomic.fasta,GCA_027853295.1_ASM2785329v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_020591985.1_ASM2059198v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_020591985.1_ASM2059198v1_genomic.fasta,GCA_009925385.1_ASM992538v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_020591985.1_ASM2059198v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_020591985.1_ASM2059198v1_genomic.fasta,GCA_026192315.1_ASM2619231v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_020591985.1_ASM2059198v1_genomic.fasta,GCA_024609345.1_ASM2460934v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_020591985.1_ASM2059198v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_020591985.1_ASM2059198v1_genomic.fasta,GCA_003346435.1_ASM334643v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_020591985.1_ASM2059198v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,4,Environment,Environment,NonHuman-NonHuman
GCA_020591985.1_ASM2059198v1_genomic.fasta,GCA_027853295.1_ASM2785329v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_002935005.1_ASM293500v1_genomic.fasta,GCA_018789895.1_ASM1878989v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_002935005.1_ASM293500v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_002935005.1_ASM293500v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_002935005.1_ASM293500v1_genomic.fasta,GCA_027853295.1_ASM2785329v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_036986735.1_ASM3698673v1_genomic.fasta,GCA_036986755.1_ASM3698675v1_genomic.fasta,6,Food,Food,NonHuman-NonHuman
GCA_036986755.1_ASM3698675v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986755.1_ASM3698675v1_genomic.fasta,GCA_026192315.1_ASM2619231v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986755.1_ASM3698675v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_009925385.1_ASM992538v1_genomic.fasta,GCA_003346435.1_ASM334643v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_009925385.1_ASM992538v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_036986795.1_ASM3698679v1_genomic.fasta,GCA_024609345.1_ASM2460934v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_036986795.1_ASM3698679v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_036986795.1_ASM3698679v1_genomic.fasta,GCA_041023315.1_ASM4102331v1_genomic.fasta,4,Animal,Animal,NonHuman-NonHuman
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_027853295.1_ASM2785329v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_024609345.1_ASM2460934v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_041023315.1_ASM4102331v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_027853295.1_ASM2785329v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_003346435.1_ASM334643v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_027853295.1_ASM2785329v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
